0,0,2883.32446132149,0
1,0,-5.15505509854691,0
1,1,-1.83722284713999,-13.4693796780444
2,0,6.48059971047183,0
2,1,-3.23999583298965,-2.39842721631902
2,2,12.6965855630362,4.48383429017757
3,0,-4.37397666239684,0
3,1,-6.34479071244674,5.25410684177443
3,2,2.56418682124369,-2.71712913313865
3,3,-1.39256894948784,3.13228638648932
4,0,-7.69845200180093,0
4,1,-5.2553195328924,-5.43067066476709
4,2,-7.23171679510221,-7.81915136341858
4,3,4.04639577247568,0.246817159903795
4,4,-2.63661944900075,-4.30346308297669
5,0,4.5886927228202,0
5,1,-1.16048565899776,-9.10224655669726
5,2,0.669446937990233,-4.06656966849689
5,3,3.26904275088552,-3.23965961127685
5,4,0.92767594265561,0.311633400459104
5,5,-4.59162583037109,1.77583283667448
6,0,6.25330654535442,0
6,1,-2.29725091197327,3.33917016437332
6,2,4.49531469963223,-1.43664665745379
6,3,1.38156498558968,-1.50940332834285
6,4,-1.33344827000748,1.74848759325946
6,5,0.745742991944426,-1.06783580350991
6,6,-4.83470952499651,-0.525830951546884
7,0,-3.05381249876051,0
7,1,-3.30645544610501,7.61981842225998
7,2,-6.29729034783175,-3.47896344607144
7,3,1.15916839060177,-0.190408160304703
7,4,-1.0664704596226,0.193446534439695
7,5,-1.37400956940981,-2.61698151364504
7,6,1.55434417587844,-0.00963299285438344
7,7,3.1008623978426,-1.77847079553817
8,0,-2.83299341851102,0
8,1,0.515745695649603,-1.79020224031694
8,2,-6.9469835789889,-2.46018667168747
8,3,-0.570829742691723,-4.01010536399543
8,4,2.63716316776585,-0.420251558792554
8,5,-2.03827621228949,-0.139327273694638
8,6,2.11877682218874,-0.535997833011026
8,7,2.00450771044331,2.06479845465526
8,8,1.58725635786672,0.731681696682965
9,0,4.67951672412116,0
9,1,1.27032515860893,-4.41621456913282
9,2,4.24873727965464,0.998209805740378
9,3,0.235847554417138,-5.74101606397196
9,4,3.49794306657976,-1.24386041021219
9,5,1.51136210747834,0.636991880702721
9,6,1.93859163993604,-0.265832020218267
9,7,-0.230804864314588,1.44152766425889
9,8,1.64362040581101,2.99423539814167
9,9,-0.9518230621798,-2.28049442170354
10,0,4.3540173587413,0
10,1,-0.523346964263407,2.2623368153157
10,2,4.11322783443041,0.706660440097713
10,3,2.60587168326945,-1.8370529990085
10,4,3.43589411467832,-2.20257778382657
10,5,3.0955200644501,-0.130357437722462
10,6,1.38729068237207,-0.691809332391496
10,7,2.88508495374671,0.858941934011924
10,8,-2.04110106956982,0.224757166575768
10,9,0.513359694221535,0.704068947390464
10,10,1.07627921806579,0.6076605605792
11,0,-1.35444589155866,0
11,1,0.912970587770989,3.08771511060569
11,2,-2.55717466946697,-0.591332572479316
11,3,0.982405743728129,0.881377424204705
11,4,2.56918296076728,-1.82700168793651
11,5,2.80420803025502,1.06244913299369
11,6,-0.140023539396718,-0.164987150323884
11,7,1.91971357470895,0.919113264804828
11,8,-0.411152856101363,0.669617005703674
11,9,-3.05016934016447,-0.719774515947433
11,10,0.392830741008708,-2.25272132663841
11,11,-3.0611323972419,1.75091828160887
12,0,-1.09584896028225,0
12,1,1.1841233146144,-1.13156176058604
12,2,-0.606036393177865,0.654993279666904
12,3,-0.542205224530973,-0.0494666424819597
12,4,-0.00118467141958693,-1.02828917743247
12,5,1.29851827816891,0.975157164953285
12,6,0.143598230431191,2.11117063050051
12,7,-1.60759939951509,0.452471377876309
12,8,-0.432557466248806,1.80187738625577
12,9,-1.59682573877136,-0.0585833237286223
12,10,-1.7144413574715,-2.9217546764588
12,11,0.912111169180709,0.0882587073579147
12,12,-1.82896242946807,-2.17208562705822
13,0,2.4796070657575,0
13,1,-0.684602843731934,-0.125174913689587
13,2,2.02786846784895,1.21758082451878
13,3,0.945117866425195,-0.186322270055669
13,4,-0.267772286343058,-0.628613819727837
13,5,-0.155039911496619,-0.872726579915372
13,6,-0.213730064154395,1.80474723427835
13,7,-0.745768741898632,0.442896574037646
13,8,-2.20220576642093,0.662449757115104
13,9,-0.551049045389794,0.293987249816645
13,10,0.70387507869863,0.378032336447003
13,11,1.3220697477488,-1.30750510888187
13,12,-0.711898232668558,2.47832570762575
13,13,0.262679268409972,-0.0684886701347436
14,0,1.25517910224903,0
14,1,0.321767520985048,2.70180173862285
14,2,-0.412972191644588,0.322785508291583
14,3,1.27799759269303,1.0900106293909
14,4,0.7665145888332,-0.134015117434387
14,5,0.710872947588685,-0.502368046378171
14,6,-0.979622726357257,-0.173350151842687
14,7,-0.494837687951523,0.4691736086033
14,8,-0.36092299325153,-0.0201390735236319
14,9,-1.84841973340238,-0.470141301157012
14,10,0.240330311287634,-0.492528929392635
14,11,1.53900719870898,0.189093752884503
14,12,-0.347767675934099,0.740142113229387
14,13,1.8980134284344,0.799303920696192
14,14,0.803319186046794,-0.366746832023379
15,0,-0.963244758100527,0
15,1,1.53737557120493,1.00866996421242
15,2,-0.791066451790021,0.571971636412313
15,3,0.732270652354197,0.897659425524557
15,4,0.225971552988273,0.313225108855689
15,5,0.875850122096855,0.12280293163498
15,6,0.676284979455139,0.0893592417982766
15,7,-1.5560331881753,0.437040118724892
15,8,0.725670928349916,-0.115233677905
15,9,-1.1005434333853,-0.195017931440767
15,10,-0.714074029886532,-1.29984248702057
15,11,0.326167926591701,-1.31196082978521
15,12,1.10928160072737,0.689179752460219
15,13,-1.06738399975873,-0.538980494516947
15,14,2.18054281318345,1.60918322124413
15,15,1.99921069225768,0.128940454672737
16,0,0.492110968086668,0
16,1,0.461496491915087,-0.920231235131013
